revision,benchmark,nrun,time
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ089,0,T
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ062,0,1.20524
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ062,1,1.220705
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ062,2,1.211029
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ062,3,1.207826
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ062,4,1.210371
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ076,0,T
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ102,0,0.399113
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ102,1,0.403506
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ102,2,0.401925
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ102,3,0.400332
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ102,4,0.397226
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ103,0,1.628218
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ103,1,1.614421
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ103,2,1.626175
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ103,3,1.61593
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ103,4,1.631666
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ077,0,0.116753
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ077,1,0.119828
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ077,2,0.120144
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ077,3,0.120207
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ077,4,0.119987
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ063,0,0.958468
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ063,1,0.953088
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ063,2,0.945414
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ063,3,0.95112
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ063,4,0.958656
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ088,0,5.345662
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ088,1,5.33551
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ088,2,5.334902
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ088,3,5.071623
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ088,4,5.060608
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,RangeQueryWithIndexART,0,0.000179
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,RangeQueryWithIndexART,1,0.000166
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,RangeQueryWithIndexART,2,0.000172
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,RangeQueryWithIndexART,3,0.000248
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,RangeQueryWithIndexART,4,0.000364
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ049,0,0.097125
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ049,1,0.094264
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ049,2,0.097161
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ049,3,0.090577
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ049,4,0.094995
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ075,0,0.163212
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ075,1,0.163225
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ075,2,0.166521
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ075,3,0.158968
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ075,4,0.163008
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ061,0,14.620769
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ061,1,14.643902
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ061,2,14.624497
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ061,3,14.734022
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ061,4,14.621916
c50e6ec64457351562fe8fa0a17e8a84ec6c73fa,DSQ101,0,T
