revision,benchmark,nrun,time
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,DSQ032,0,0.455584
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,DSQ032,1,0.452616
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,DSQ032,2,0.451635
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,DSQ032,3,0.441338
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,DSQ032,4,0.451513
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,PointQueryWithIndexART,0,0.00018
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,PointQueryWithIndexART,1,0.000109
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,PointQueryWithIndexART,2,0.000121
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,PointQueryWithIndexART,3,0.000111
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,PointQueryWithIndexART,4,0.000127
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,SELECT1Memory,0,1.256537
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,SELECT1Memory,1,1.257574
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,SELECT1Memory,2,1.251969
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,SELECT1Memory,3,1.254932
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,SELECT1Memory,4,1.25926
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,DSQ003,0,0.082076
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,DSQ003,1,0.083007
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,DSQ003,2,0.080675
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,DSQ003,3,0.076178
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,DSQ003,4,0.077726
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,Append100KIntegersCOPYPrimary,0,0.046898
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,Append100KIntegersCOPYPrimary,1,0.047796
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,Append100KIntegersCOPYPrimary,2,0.044683
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,Append100KIntegersCOPYPrimary,3,0.044338
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,Append100KIntegersCOPYPrimary,4,0.042944
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,DSQ034,0,0.441613
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,DSQ034,1,0.459316
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,DSQ034,2,0.452034
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,DSQ034,3,0.457569
20ba65f96794ab53f7a66e22d9bc58d59d8bc623,DSQ034,4,0.45102
