revision,benchmark,nrun,time
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ032,0,0.443792
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ032,1,0.441905
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ032,2,0.442971
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ032,3,0.441643
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ032,4,0.445555
9858ee54a99ec469f06c4dac392940c3d9a6bee2,PointQueryWithIndexART,0,0.000106
9858ee54a99ec469f06c4dac392940c3d9a6bee2,PointQueryWithIndexART,1,0.000114
9858ee54a99ec469f06c4dac392940c3d9a6bee2,PointQueryWithIndexART,2,0.000158
9858ee54a99ec469f06c4dac392940c3d9a6bee2,PointQueryWithIndexART,3,0.00015
9858ee54a99ec469f06c4dac392940c3d9a6bee2,PointQueryWithIndexART,4,0.00015
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ003,0,0.081728
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ003,1,0.081589
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ003,2,0.081995
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ003,3,0.082064
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ003,4,0.081571
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ034,0,0.454043
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ034,1,0.447101
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ034,2,0.448422
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ034,3,0.465231
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ034,4,0.451286
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ062,0,1.211972
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ062,1,1.215918
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ062,2,1.225478
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ062,3,1.216271
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ062,4,1.217132
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ080,0,0.058021
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ080,1,0.057936
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ080,2,0.057986
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ080,3,0.057047
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ080,4,0.058078
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ103,0,1.63894
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ103,1,1.625437
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ103,2,1.648623
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ103,3,1.616487
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ103,4,1.632417
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ088,0,5.372241
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ088,1,5.431711
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ088,2,5.377329
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ088,3,5.401238
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ088,4,5.066137
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ028,0,0.197569
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ028,1,0.190803
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ028,2,0.19697
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ028,3,0.197527
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ028,4,0.197162
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ017,0,0.825306
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ017,1,0.832525
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ017,2,0.839181
9858ee54a99ec469f06c4dac392940c3d9a6bee2,DSQ017,3,0.829707
