revision,benchmark,nrun,time
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ089,0,T
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ062,0,1.222237
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ062,1,1.207611
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ062,2,1.207482
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ062,3,1.211436
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ062,4,1.207316
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ076,0,T
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ102,0,0.401677
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ102,1,0.4004
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ102,2,0.399884
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ102,3,0.398625
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ102,4,0.406194
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ103,0,1.6217
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ103,1,1.638104
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ103,2,1.626541
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ103,3,1.629788
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ103,4,1.630722
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ077,0,0.134082
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ077,1,0.135838
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ077,2,0.136539
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ077,3,0.129664
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ077,4,0.134387
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ063,0,1.073383
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ063,1,1.112957
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ063,2,1.073961
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ063,3,1.107089
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ063,4,1.081549
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ088,0,5.184866
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ088,1,5.177557
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ088,2,5.162303
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ088,3,5.182688
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,DSQ088,4,5.168779
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,RangeQueryWithIndexART,0,0.002736
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,RangeQueryWithIndexART,1,0.003304
537d3db5c9dd68a1010c9c80dc286bca3189cd0b,RangeQueryWithIndexART,2,0.004632
