revision,benchmark,nrun,time
dcbb41e47e08e6cfcf450b1086842eef6ad277c4,DSQ032,0,0.453178
dcbb41e47e08e6cfcf450b1086842eef6ad277c4,DSQ032,1,0.451837
dcbb41e47e08e6cfcf450b1086842eef6ad277c4,DSQ032,2,0.45196
dcbb41e47e08e6cfcf450b1086842eef6ad277c4,DSQ032,3,0.441738
dcbb41e47e08e6cfcf450b1086842eef6ad277c4,DSQ032,4,0.451434
dcbb41e47e08e6cfcf450b1086842eef6ad277c4,PointQueryWithIndexART,0,0.000126
dcbb41e47e08e6cfcf450b1086842eef6ad277c4,PointQueryWithIndexART,1,0.000109
dcbb41e47e08e6cfcf450b1086842eef6ad277c4,PointQueryWithIndexART,2,0.00011
dcbb41e47e08e6cfcf450b1086842eef6ad277c4,PointQueryWithIndexART,3,0.00011
dcbb41e47e08e6cfcf450b1086842eef6ad277c4,PointQueryWithIndexART,4,0.00012
dcbb41e47e08e6cfcf450b1086842eef6ad277c4,SELECT1Memory,0,1.469636
dcbb41e47e08e6cfcf450b1086842eef6ad277c4,SELECT1Memory,1,1.457415
dcbb41e47e08e6cfcf450b1086842eef6ad277c4,SELECT1Memory,2,1.465427
dcbb41e47e08e6cfcf450b1086842eef6ad277c4,SELECT1Memory,3,1.460391
dcbb41e47e08e6cfcf450b1086842eef6ad277c4,SELECT1Memory,4,1.461546
dcbb41e47e08e6cfcf450b1086842eef6ad277c4,DSQ003,0,0.080731
dcbb41e47e08e6cfcf450b1086842eef6ad277c4,DSQ003,1,0.079289
dcbb41e47e08e6cfcf450b1086842eef6ad277c4,DSQ003,2,0.079435
dcbb41e47e08e6cfcf450b1086842eef6ad277c4,DSQ003,3,0.079401
dcbb41e47e08e6cfcf450b1086842eef6ad277c4,DSQ003,4,0.07906
dcbb41e47e08e6cfcf450b1086842eef6ad277c4,Append100KIntegersCOPYPrimary,0,0.046502
dcbb41e47e08e6cfcf450b1086842eef6ad277c4,Append100KIntegersCOPYPrimary,1,0.048646
