revision,benchmark,nrun,time
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ089,0,T
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ062,0,1.195647
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ062,1,1.194717
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ062,2,1.199035
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ062,3,1.191869
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ062,4,1.19692
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ076,0,T
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ102,0,0.402173
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ102,1,0.397591
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ102,2,0.401714
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ102,3,0.396393
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ102,4,0.398366
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ103,0,1.795507
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ103,1,1.825034
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ103,2,1.800412
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ103,3,1.802938
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ103,4,1.799374
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ077,0,0.120054
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ077,1,0.119556
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ077,2,0.119924
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ077,3,0.120247
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ077,4,0.119966
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ063,0,1.062876
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ063,1,1.072516
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ063,2,1.068273
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ063,3,1.066836
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ063,4,1.06967
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ088,0,5.278831
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ088,1,5.292271
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ088,2,5.489593
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ088,3,5.481288
85c095091aaa3e483853bd04e5d295c826272dcd,DSQ088,4,5.285111
85c095091aaa3e483853bd04e5d295c826272dcd,RangeQueryWithIndexART,0,0.000202
85c095091aaa3e483853bd04e5d295c826272dcd,RangeQueryWithIndexART,1,0.000334
85c095091aaa3e483853bd04e5d295c826272dcd,RangeQueryWithIndexART,2,0.000272
85c095091aaa3e483853bd04e5d295c826272dcd,RangeQueryWithIndexART,3,0.000371
