revision,benchmark,nrun,time
c9d9186d490330d1a5a0e97485686a4928745637,DSQ032,0,0.442
c9d9186d490330d1a5a0e97485686a4928745637,DSQ032,1,0.437103
c9d9186d490330d1a5a0e97485686a4928745637,DSQ032,2,0.447147
c9d9186d490330d1a5a0e97485686a4928745637,DSQ032,3,0.448436
c9d9186d490330d1a5a0e97485686a4928745637,DSQ032,4,0.44691
c9d9186d490330d1a5a0e97485686a4928745637,PointQueryWithIndexART,0,0.000107
c9d9186d490330d1a5a0e97485686a4928745637,PointQueryWithIndexART,1,0.000128
c9d9186d490330d1a5a0e97485686a4928745637,PointQueryWithIndexART,2,0.000118
c9d9186d490330d1a5a0e97485686a4928745637,PointQueryWithIndexART,3,0.000282
c9d9186d490330d1a5a0e97485686a4928745637,PointQueryWithIndexART,4,0.00015
c9d9186d490330d1a5a0e97485686a4928745637,DSQ003,0,0.082326
c9d9186d490330d1a5a0e97485686a4928745637,DSQ003,1,0.081791
c9d9186d490330d1a5a0e97485686a4928745637,DSQ003,2,0.081174
c9d9186d490330d1a5a0e97485686a4928745637,DSQ003,3,0.081583
c9d9186d490330d1a5a0e97485686a4928745637,DSQ003,4,0.081673
c9d9186d490330d1a5a0e97485686a4928745637,DSQ034,0,0.451067
c9d9186d490330d1a5a0e97485686a4928745637,DSQ034,1,0.458337
c9d9186d490330d1a5a0e97485686a4928745637,DSQ034,2,0.458191
c9d9186d490330d1a5a0e97485686a4928745637,DSQ034,3,0.446151
c9d9186d490330d1a5a0e97485686a4928745637,DSQ034,4,0.445666
c9d9186d490330d1a5a0e97485686a4928745637,DSQ062,0,1.18815
c9d9186d490330d1a5a0e97485686a4928745637,DSQ062,1,1.196036
c9d9186d490330d1a5a0e97485686a4928745637,DSQ062,2,1.187756
c9d9186d490330d1a5a0e97485686a4928745637,DSQ062,3,1.186486
c9d9186d490330d1a5a0e97485686a4928745637,DSQ062,4,1.187633
c9d9186d490330d1a5a0e97485686a4928745637,DSQ080,0,0.059812
c9d9186d490330d1a5a0e97485686a4928745637,DSQ080,1,0.056949
c9d9186d490330d1a5a0e97485686a4928745637,DSQ080,2,0.059578
c9d9186d490330d1a5a0e97485686a4928745637,DSQ080,3,0.059652
c9d9186d490330d1a5a0e97485686a4928745637,DSQ080,4,0.057616
c9d9186d490330d1a5a0e97485686a4928745637,DSQ103,0,1.641568
c9d9186d490330d1a5a0e97485686a4928745637,DSQ103,1,1.617494
c9d9186d490330d1a5a0e97485686a4928745637,DSQ103,2,1.641699
c9d9186d490330d1a5a0e97485686a4928745637,DSQ103,3,1.627413
c9d9186d490330d1a5a0e97485686a4928745637,DSQ103,4,1.638866
c9d9186d490330d1a5a0e97485686a4928745637,DSQ088,0,5.588785
c9d9186d490330d1a5a0e97485686a4928745637,DSQ088,1,5.597136
c9d9186d490330d1a5a0e97485686a4928745637,DSQ088,2,5.578806
c9d9186d490330d1a5a0e97485686a4928745637,DSQ088,3,5.615509
c9d9186d490330d1a5a0e97485686a4928745637,DSQ088,4,5.285088
c9d9186d490330d1a5a0e97485686a4928745637,DSQ028,0,0.19717
c9d9186d490330d1a5a0e97485686a4928745637,DSQ028,1,0.196221
c9d9186d490330d1a5a0e97485686a4928745637,DSQ028,2,0.196747
c9d9186d490330d1a5a0e97485686a4928745637,DSQ028,3,0.191519
c9d9186d490330d1a5a0e97485686a4928745637,DSQ028,4,0.189041
c9d9186d490330d1a5a0e97485686a4928745637,DSQ017,0,0.831938
c9d9186d490330d1a5a0e97485686a4928745637,DSQ017,1,0.833411
c9d9186d490330d1a5a0e97485686a4928745637,DSQ017,2,0.831472
c9d9186d490330d1a5a0e97485686a4928745637,DSQ017,3,0.829369
c9d9186d490330d1a5a0e97485686a4928745637,DSQ017,4,0.827159
c9d9186d490330d1a5a0e97485686a4928745637,IndexCreationART,0,T
c9d9186d490330d1a5a0e97485686a4928745637,DSQ022,0,0.924717
c9d9186d490330d1a5a0e97485686a4928745637,DSQ022,1,0.930722
