revision,benchmark,nrun,time
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ032,0,0.445003
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ032,1,0.440688
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ032,2,0.450387
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ032,3,0.451782
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ032,4,0.444428
66262dc42cbae453574a5f15ca19e55c7255ab4e,PointQueryWithIndexART,0,0.000126
66262dc42cbae453574a5f15ca19e55c7255ab4e,PointQueryWithIndexART,1,0.000157
66262dc42cbae453574a5f15ca19e55c7255ab4e,PointQueryWithIndexART,2,0.000237
66262dc42cbae453574a5f15ca19e55c7255ab4e,PointQueryWithIndexART,3,0.000309
66262dc42cbae453574a5f15ca19e55c7255ab4e,PointQueryWithIndexART,4,0.000322
66262dc42cbae453574a5f15ca19e55c7255ab4e,SELECT1Memory,0,1.355897
66262dc42cbae453574a5f15ca19e55c7255ab4e,SELECT1Memory,1,1.362291
66262dc42cbae453574a5f15ca19e55c7255ab4e,SELECT1Memory,2,1.357952
66262dc42cbae453574a5f15ca19e55c7255ab4e,SELECT1Memory,3,1.36295
66262dc42cbae453574a5f15ca19e55c7255ab4e,SELECT1Memory,4,1.360796
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ003,0,0.080587
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ003,1,0.079124
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ003,2,0.079049
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ003,3,0.078667
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ003,4,0.07879
66262dc42cbae453574a5f15ca19e55c7255ab4e,Append100KIntegersCOPYPrimary,0,0.043302
66262dc42cbae453574a5f15ca19e55c7255ab4e,Append100KIntegersCOPYPrimary,1,0.044643
66262dc42cbae453574a5f15ca19e55c7255ab4e,Append100KIntegersCOPYPrimary,2,0.044142
66262dc42cbae453574a5f15ca19e55c7255ab4e,Append100KIntegersCOPYPrimary,3,0.043416
66262dc42cbae453574a5f15ca19e55c7255ab4e,Append100KIntegersCOPYPrimary,4,0.043369
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ034,0,0.4407
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ034,1,0.440193
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ034,2,0.445337
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ034,3,0.450167
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ034,4,0.435516
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ062,0,1.208793
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ062,1,1.216477
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ062,2,1.211543
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ062,3,1.214521
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ062,4,1.223338
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ080,0,0.061035
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ080,1,0.060998
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ080,2,0.061481
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ080,3,0.059381
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ080,4,0.05807
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ103,0,1.610384
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ103,1,1.60352
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ103,2,1.608423
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ103,3,1.590388
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ103,4,1.605789
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ088,0,5.118738
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ088,1,5.115742
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ088,2,5.48555
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ088,3,5.447706
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ088,4,5.132901
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ028,0,0.19253
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ028,1,0.193713
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ028,2,0.193205
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ028,3,0.200193
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ028,4,0.195986
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ017,0,0.843919
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ017,1,0.825869
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ017,2,0.854619
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ017,3,0.845505
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ017,4,0.855788
66262dc42cbae453574a5f15ca19e55c7255ab4e,IndexCreationART,0,T
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ022,0,0.919169
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ022,1,0.930116
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ022,2,0.912571
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ022,3,0.920874
66262dc42cbae453574a5f15ca19e55c7255ab4e,DSQ022,4,0.924618
66262dc42cbae453574a5f15ca19e55c7255ab4e,Append100KIntegersPREPARED,0,1.531823
66262dc42cbae453574a5f15ca19e55c7255ab4e,Append100KIntegersPREPARED,1,1.516794
66262dc42cbae453574a5f15ca19e55c7255ab4e,Append100KIntegersPREPARED,2,1.51429
66262dc42cbae453574a5f15ca19e55c7255ab4e,Append100KIntegersPREPARED,3,1.521333
