revision,benchmark,nrun,time
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ089,0,T
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ062,0,1.199435
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ062,1,1.205658
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ062,2,1.207045
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ062,3,1.206108
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ062,4,1.202624
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ076,0,T
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ102,0,0.395641
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ102,1,0.395434
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ102,2,0.401323
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ102,3,0.397812
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ102,4,0.397237
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ103,0,1.620637
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ103,1,1.611809
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ103,2,1.627959
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ103,3,1.608747
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ103,4,1.626308
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ077,0,0.122089
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ077,1,0.123212
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ077,2,0.122947
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ077,3,0.123745
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ077,4,0.122093
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ063,0,0.965505
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ063,1,0.968749
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ063,2,0.951841
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ063,3,0.960495
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ063,4,0.960439
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ088,0,5.335629
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ088,1,5.367311
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ088,2,5.333414
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ088,3,5.06932
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ088,4,5.110353
ed0533ea79b881d22ac99609c51d10498dfadb62,RangeQueryWithIndexART,0,0.00018
ed0533ea79b881d22ac99609c51d10498dfadb62,RangeQueryWithIndexART,1,0.000316
ed0533ea79b881d22ac99609c51d10498dfadb62,RangeQueryWithIndexART,2,0.000433
ed0533ea79b881d22ac99609c51d10498dfadb62,RangeQueryWithIndexART,3,0.000234
ed0533ea79b881d22ac99609c51d10498dfadb62,RangeQueryWithIndexART,4,0.000238
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ049,0,0.095738
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ049,1,0.094424
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ049,2,0.096078
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ049,3,0.091836
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ049,4,0.097002
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ075,0,0.158278
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ075,1,0.162064
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ075,2,0.166358
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ075,3,0.160006
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ075,4,0.162272
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ061,0,14.683113
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ061,1,14.624336
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ061,2,14.698469
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ061,3,14.736822
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ061,4,14.671263
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ101,0,T
ed0533ea79b881d22ac99609c51d10498dfadb62,SimpleAggregate,0,0.026951
ed0533ea79b881d22ac99609c51d10498dfadb62,SimpleAggregate,1,0.024005
ed0533ea79b881d22ac99609c51d10498dfadb62,SimpleAggregate,2,0.024406
ed0533ea79b881d22ac99609c51d10498dfadb62,SimpleAggregate,3,0.0263
ed0533ea79b881d22ac99609c51d10498dfadb62,SimpleAggregate,4,0.023741
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ100,0,0.094775
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ100,1,0.097666
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ100,2,0.094991
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ100,3,0.099629
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ100,4,0.09491
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ060,0,0.177773
ed0533ea79b881d22ac99609c51d10498dfadb62,DSQ060,1,0.175006
