revision,benchmark,nrun,time
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ032,0,0.447695
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ032,1,0.450447
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ032,2,0.440838
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ032,3,0.450687
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ032,4,0.452237
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,PointQueryWithIndexART,0,0.000182
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,PointQueryWithIndexART,1,0.000129
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,PointQueryWithIndexART,2,0.00023
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,PointQueryWithIndexART,3,0.000158
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,PointQueryWithIndexART,4,0.000241
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,SELECT1Memory,0,1.258323
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,SELECT1Memory,1,1.252019
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,SELECT1Memory,2,1.260063
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,SELECT1Memory,3,1.248658
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,SELECT1Memory,4,1.252594
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ003,0,0.082284
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ003,1,0.081413
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ003,2,0.081399
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ003,3,0.081563
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ003,4,0.081457
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,Append100KIntegersCOPYPrimary,0,0.045441
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,Append100KIntegersCOPYPrimary,1,0.047098
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,Append100KIntegersCOPYPrimary,2,0.044671
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,Append100KIntegersCOPYPrimary,3,0.045033
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,Append100KIntegersCOPYPrimary,4,0.049209
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ034,0,0.448366
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ034,1,0.442942
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ034,2,0.446853
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ034,3,0.444488
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ034,4,0.446636
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ062,0,1.205327
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ062,1,1.211048
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ062,2,1.206003
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ062,3,1.208308
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ062,4,1.198554
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ080,0,0.058565
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ080,1,0.058829
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ080,2,0.057523
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ080,3,0.056529
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ080,4,0.060927
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ103,0,1.596334
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ103,1,1.605616
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ103,2,1.602305
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ103,3,1.611675
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ103,4,1.607394
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ088,0,5.33607
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ088,1,5.318171
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ088,2,5.340838
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ088,3,5.042222
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ088,4,5.059577
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ028,0,0.196054
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ028,1,0.198086
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ028,2,0.196354
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ028,3,0.196427
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ028,4,0.199682
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ017,0,0.852107
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ017,1,0.844848
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ017,2,0.843153
c4e824b14bf8dfa398ca956fb7446ddea77ae72a,DSQ017,3,0.829034
