revision,benchmark,nrun,time
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,DSQ032,0,0.43845
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,DSQ032,1,0.440855
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,DSQ032,2,0.447043
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,DSQ032,3,0.441239
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,DSQ032,4,0.449512
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,PointQueryWithIndexART,0,0.000259
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,PointQueryWithIndexART,1,0.000117
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,PointQueryWithIndexART,2,0.000113
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,PointQueryWithIndexART,3,0.000103
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,PointQueryWithIndexART,4,0.000186
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,DSQ003,0,0.082765
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,DSQ003,1,0.081047
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,DSQ003,2,0.079769
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,DSQ003,3,0.077721
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,DSQ003,4,0.078998
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,DSQ034,0,0.45473
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,DSQ034,1,0.454001
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,DSQ034,2,0.465353
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,DSQ034,3,0.46888
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,DSQ034,4,0.451747
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,DSQ062,0,1.212489
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,DSQ062,1,1.216141
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,DSQ062,2,1.214001
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,DSQ062,3,1.220445
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,DSQ062,4,1.214337
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,DSQ080,0,0.057944
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,DSQ080,1,0.055286
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,DSQ080,2,0.055382
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,DSQ080,3,0.057911
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,DSQ080,4,0.055472
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,DSQ103,0,1.622327
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,DSQ103,1,1.622557
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,DSQ103,2,1.620318
70f9fb76c99bce6ac6bee88e9dee7fc418d85694,DSQ103,3,1.621074
