revision,benchmark,nrun,time
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ089,0,T
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ062,0,1.2193
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ062,1,1.210216
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ062,2,1.221077
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ062,3,1.219912
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ062,4,1.208516
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ076,0,T
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ102,0,0.403354
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ102,1,0.396279
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ102,2,0.403639
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ102,3,0.398892
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ102,4,0.398767
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ103,0,1.6227
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ103,1,1.614028
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ103,2,1.610161
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ103,3,1.615091
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ103,4,1.615051
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ077,0,0.123807
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ077,1,0.119852
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ077,2,0.117343
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ077,3,0.122928
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ077,4,0.124087
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ063,0,1.076274
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ063,1,1.073474
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ063,2,1.075132
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ063,3,1.07698
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ063,4,1.079438
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ088,0,5.233069
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ088,1,5.182846
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ088,2,5.513274
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ088,3,5.497888
98eed9f749fc9efe17c6505235adfbe06fee173b,DSQ088,4,5.215168
98eed9f749fc9efe17c6505235adfbe06fee173b,RangeQueryWithIndexART,0,0.000202
