revision,benchmark,nrun,time
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ032,0,0.443752
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ032,1,0.443503
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ032,2,0.440464
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ032,3,0.442853
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ032,4,0.4415
602953c3c4d42d841facf7a57fb8f7c24724b61f,PointQueryWithIndexART,0,0.000302
602953c3c4d42d841facf7a57fb8f7c24724b61f,PointQueryWithIndexART,1,0.000145
602953c3c4d42d841facf7a57fb8f7c24724b61f,PointQueryWithIndexART,2,0.000235
602953c3c4d42d841facf7a57fb8f7c24724b61f,PointQueryWithIndexART,3,0.000156
602953c3c4d42d841facf7a57fb8f7c24724b61f,PointQueryWithIndexART,4,0.000158
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ003,0,0.083016
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ003,1,0.08219
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ003,2,0.083141
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ003,3,0.081782
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ003,4,0.082917
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ034,0,0.467376
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ034,1,0.451634
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ034,2,0.462562
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ034,3,0.450019
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ034,4,0.464572
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ062,0,1.200071
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ062,1,1.194688
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ062,2,1.196539
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ062,3,1.207179
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ062,4,1.195671
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ080,0,0.061116
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ080,1,0.058749
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ080,2,0.058452
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ080,3,0.058393
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ080,4,0.056149
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ103,0,1.614175
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ103,1,1.604391
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ103,2,1.608944
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ103,3,1.60414
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ103,4,1.604801
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ088,0,5.480527
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ088,1,5.523111
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ088,2,5.212881
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ088,3,5.215304
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ088,4,5.209336
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ028,0,0.197764
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ028,1,0.196213
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ028,2,0.198692
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ028,3,0.190337
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ028,4,0.19193
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ017,0,0.843241
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ017,1,0.84617
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ017,2,0.841139
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ017,3,0.831095
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ017,4,0.85216
602953c3c4d42d841facf7a57fb8f7c24724b61f,IndexCreationART,0,T
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ022,0,0.921164
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ022,1,0.925566
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ022,2,0.921581
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ022,3,0.92399
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ022,4,0.92583
602953c3c4d42d841facf7a57fb8f7c24724b61f,Q03,0,T
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ031,0,0.647418
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ031,1,0.66122
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ031,2,0.655346
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ031,3,0.638076
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ031,4,0.659738
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ082,0,0.980597
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ082,1,0.977025
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ082,2,0.976619
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ082,3,0.955796
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ082,4,0.968941
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ042,0,1.98905
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ042,1,1.994123
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ042,2,2.004321
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ042,3,2.01623
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ042,4,1.987677
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ016,0,0.06412
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ016,1,0.065168
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ016,2,0.067503
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ016,3,0.065536
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ016,4,0.067686
602953c3c4d42d841facf7a57fb8f7c24724b61f,Q19,0,0.567271
602953c3c4d42d841facf7a57fb8f7c24724b61f,Q19,1,0.603203
602953c3c4d42d841facf7a57fb8f7c24724b61f,Q19,2,0.584664
602953c3c4d42d841facf7a57fb8f7c24724b61f,Q19,3,0.565224
602953c3c4d42d841facf7a57fb8f7c24724b61f,Q19,4,0.53461
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ043,0,1.992627
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ043,1,1.998518
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ043,2,1.98925
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ043,3,1.98873
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ043,4,1.991488
602953c3c4d42d841facf7a57fb8f7c24724b61f,Q05,0,0.72224
602953c3c4d42d841facf7a57fb8f7c24724b61f,Q05,1,0.716881
602953c3c4d42d841facf7a57fb8f7c24724b61f,Q05,2,0.728922
602953c3c4d42d841facf7a57fb8f7c24724b61f,Q05,3,0.725974
602953c3c4d42d841facf7a57fb8f7c24724b61f,Q05,4,0.720972
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ076,0,T
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ100,0,0.094528
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ100,1,0.094321
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ100,2,0.094887
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ100,3,0.094798
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ100,4,0.096564
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ025,0,5.230064
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ025,1,5.21983
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ025,2,5.230578
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ025,3,5.245965
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ025,4,5.230508
602953c3c4d42d841facf7a57fb8f7c24724b61f,SimpleGroupByAggregate,0,0.334943
602953c3c4d42d841facf7a57fb8f7c24724b61f,SimpleGroupByAggregate,1,0.333399
602953c3c4d42d841facf7a57fb8f7c24724b61f,SimpleGroupByAggregate,2,0.331449
602953c3c4d42d841facf7a57fb8f7c24724b61f,SimpleGroupByAggregate,3,0.333347
602953c3c4d42d841facf7a57fb8f7c24724b61f,SimpleGroupByAggregate,4,0.331983
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ004,0,4.290628
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ004,1,4.276287
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ004,2,4.278084
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ004,3,4.264533
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ004,4,4.266775
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ081,0,0.46157
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ081,1,0.47828
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ081,2,0.478962
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ081,3,0.464411
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ081,4,0.464608
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ050,0,0.320471
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ050,1,0.320109
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ050,2,0.320324
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ050,3,0.31663
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ050,4,0.324891
602953c3c4d42d841facf7a57fb8f7c24724b61f,RangeQueryWithIndexART,0,0.000288
602953c3c4d42d841facf7a57fb8f7c24724b61f,RangeQueryWithIndexART,1,0.000289
602953c3c4d42d841facf7a57fb8f7c24724b61f,RangeQueryWithIndexART,2,0.000269
602953c3c4d42d841facf7a57fb8f7c24724b61f,RangeQueryWithIndexART,3,0.000302
602953c3c4d42d841facf7a57fb8f7c24724b61f,RangeQueryWithIndexART,4,0.000264
602953c3c4d42d841facf7a57fb8f7c24724b61f,Q22,0,T
602953c3c4d42d841facf7a57fb8f7c24724b61f,Window,0,0.258976
602953c3c4d42d841facf7a57fb8f7c24724b61f,Window,1,0.258676
602953c3c4d42d841facf7a57fb8f7c24724b61f,Window,2,0.258912
602953c3c4d42d841facf7a57fb8f7c24724b61f,Window,3,0.258946
602953c3c4d42d841facf7a57fb8f7c24724b61f,Window,4,0.258448
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ090,0,0.1868
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ090,1,0.189099
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ090,2,0.185928
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ090,3,0.189728
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ090,4,0.185857
602953c3c4d42d841facf7a57fb8f7c24724b61f,InList0001Entry,0,0.064307
602953c3c4d42d841facf7a57fb8f7c24724b61f,InList0001Entry,1,0.077996
602953c3c4d42d841facf7a57fb8f7c24724b61f,InList0001Entry,2,0.069437
602953c3c4d42d841facf7a57fb8f7c24724b61f,InList0001Entry,3,0.069184
602953c3c4d42d841facf7a57fb8f7c24724b61f,InList0001Entry,4,0.076326
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ077,0,0.115237
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ077,1,0.123434
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ077,2,0.123374
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ077,3,0.123307
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ077,4,0.123034
602953c3c4d42d841facf7a57fb8f7c24724b61f,DSQ053,0,0.203639
